username,Label,text,date,bot
Muslifa_Aseani,Positif,data super was was tular klaster ptm batas capai satu didik fakta data komulatif juli data,12/9/2021,0
TegalauU,Positif,ajar ptm laksana nyaman,12/9/2021,0
navantae,Positif,neng anak anak sekolah ptm pake seragam pagi sendu warna,12/9/2021,0
MeliEngku,Positif,sekolah ikut arah perintah strategi protokol sehat strategi testing tracing treatment upaya laksana ptm batas,12/9/2021,0
watawwa,Positif,neng ptm pikir jemur nek sekolah ofline njuk tetanga belah sampah trus jemur gmn copyright,12/9/2021,0
junifatah,Positif,gampang terima materi tatap muka moga ptm jalan lancar sekolah prokes,12/9/2021,0
doyi4787,Positif,nyiapin baju seragam sekolah anak bentar ptm ajar rajin sekolah prokes,12/9/2021,0
pandihawai,Positif,tenaga didik vaksin vaksin sebentar ptm sekolah prokes,12/9/2021,0
lululupa2,Positif,ptm laksana rindu sekolah cepat asik sekolah sekolah prokes,12/9/2021,0
provjateng,Negatif,cegah klaster,12/9/2021,0
subschfess,Positif,neng sekolah sender ptm mingu copyright kelas sender bagi oktober sch,12/9/2021,0
faiski3s,Negatif,gasiap ptm,12/9/2021,0
d_onenews_com,Positif,gelar ptm,12/9/2021,0
ariefbudiawan7,Positif,antar anak ragil ptm ajar tatap muka sekolah smpn karanganyar alhamdulilah moga sehat amp lindung alah swt,12/9/2021,0
ciiyeol,Positif,yok semangat ngerjain tugas ptm,12/9/2021,0
zarxolbity,Positif,ptm pake baju bebas,12/9/2021,0
rhiskafidi,Positif,kemarin sempet survey dr sekolah walimurid sia jalan ptm batas pribadi ptm batas jalan prokes,12/9/2021,0
jasuke02__,Negatif,simulasi ptm gakuat cape kek gada istirahat,12/9/2021,0
bahran9adol,Positif,vaksinasi ajar tuju ptm cepat,12/9/2021,0
SaripinBe,Positif,ajar ikut suntik vaksin kovid aman lindung giat ptm,12/9/2021,0
radarmadiunweb,Negatif,takut korona,12/9/2021,0
raaaroarrr,Positif,ptm,12/9/2021,0
exkyusmi,Positif,semangat ptm,12/9/2021,0
exreinne,Negatif,males ptm yalah,12/9/2021,0
chandracilok,Positif,ptm sekolah,12/9/2021,0
ginabicara,Positif,buah malakama tunda ptm rugi long term serta didik ana hufth gencar prokes sehinga,12/9/2021,0
unytok,Positif,alhamdulilah wilayah turun pkm level sekolah ada ajar tatap muka prokes ketat batas anak anak guru tua senang doa moga pandemi,12/9/2021,0
EberardoEstevo,Positif,tuju presiden harap ptm terap prokes ketat,12/9/2021,0
tvOneNews,Negatif,gara gara ptm batas muncul klaster covid,12/8/2021,0
EuisSriNur,Positif,ptm batas fyi teliti ajar jarak optimal resiko learning los dampak siswa kondisi psikologis ptm batas laku dg prokes,12/8/2021,0
Uhibbuka9,Positif,tenaga didik vaksin proses proses jalan ptm batas lancar anak anak kangen sekolah vaksin tenaga didik,12/8/2021,0
canyllw,Positif,satu didik jalan ptm batas laksana vaksin tenaga didik,12/8/2021,0
HarianKalteng,Positif,rendam banjir,12/8/2021,0
ginabicara,Positif,preventif perintah ptm lho dr deteksi din lupa prokes,12/8/2021,0
MartabaqManiez,Positif,bener vaksin solusi pandemi sekrang arah sekolah ptm laksana guru vaksin vaksinasi guru ajar aman vaksin tenaga didik,12/8/2021,0
FukumaMiizushi,Positif,tenaga didik vaksin proses proses jalan ptm batas lancar mari dukung ptm vaksin tenaga didik,12/8/2021,0
fellforlino,Positif,an mingu ajar ptm,12/8/2021,0
nayystud,Positif,pagi semangat ptm daring ulang hari moga lancar nilai muas,12/8/2021,0
odttzx,Negatif,males ptm,12/8/2021,0
bbuuzlight,Negatif,males besok ptm,12/8/2021,0
maulana696969,Negatif,madrasah jepara klaster corona sekolah,12/8/2021,0
sadewi_haidar,Positif,tunda ptm akibat rugi jangka long term disbenefit siswa sehinga perintah fokus awas tingkat advanced surveilance dukung program ptm batas prokes,12/8/2021,0
pjmcityx,Negatif,mager ptm,12/8/2021,0
lavienboo,Negatif,ak ptm ngantuk parah,12/8/2021,0
schwajour,Positif,morning besties semangat ptm online semangat ak tidur gabisa tidur huft,12/8/2021,0
araasaak,Negatif,online males ptm kampus rumah tingal,12/8/2021,0
bearyechan,Positif,ptm copyright,12/8/2021,0
renjunboo,Positif,sy ptm pel mtk,12/8/2021,0
babblesam,Positif,tuhan gw ptm,12/8/2021,0
rubyjaemshi,Positif,yeay ptm,12/8/2021,0
xxnesn,Positif,tidur besok ptm xixix god night mots my sugar dady,12/8/2021,0
squirrel_hyun,Positif,simulasi ptm seko,12/8/2021,0
chanheesites,Negatif,alah cape nugas tbtb info ptm alias orgil,12/8/2021,0
akuaufi,Positif,sejarah indo ptm abis sat set was wes materi,12/8/2021,0
RiienJ,Positif,moga prokes ptm jalan,12/8/2021,0
nursa1dr_,Positif,sesuai arah presiden langsung ptm batas bareng standar operasional sehat ketat prokes,12/8/2021,0
sunfl0chan,Negatif,sya ptm,12/8/2021,0
bandoengnie,Negatif,males ptm,12/8/2021,0
myozhyme,Positif,yuks smangat kelam pj ajar jarak terap prokes ketat spy ptm batas timbul lonjak,12/8/2021,0
night_sandi,Positif,ajar jarak nilai efektif khawatir tambah learning los rugi ptm didik maksimal patuh prokes ketat,12/8/2021,0
abi_sasaLL,Positif,khawatir generasi hilang lost generation pola ajar pandemi covid perhati perintah perintah dorong terap ptm batas kurang risiko dampak sosial negatif panjang,12/8/2021,0
bigwin588,Positif,serbu vaksin tni au sasar anak usia sekolah diy dukung ptm,12/8/2021,0
Tiniyyee,Positif,ptm batas upaya selamat anak anak risiko dampak negatif ajar jarak panjang terap ptm batas khawatir sulit kejar ketertingalan depa,12/8/2021,0
HarumRewina,Positif,bijak ptm batas sekolah butuh siswa didik maksimal terap prokes ketat dukung ptm,12/8/2021,0
S854P,Positif,bantu anak anak ajar bijak ptm batas,12/8/2021,0
Justdoi8358,Positif,mari dukung ptm batas kalang usia sekolah,12/8/2021,0
kompascom,Positif,tambah smp helat ptm kemenkes standar operasi prosedur ptm,12/8/2021,0
redberkalteng,Positif,pelaksanan ptm batas sambut positif,12/8/2021,0
jaeyunT___T,Negatif,takut besok ptm,12/8/2021,0
GesuriID,Positif,ptm batas solusi selamat anak learning los,12/8/2021,0
santi_imoet007,Positif,perintah tes pcr siswa tenaga didik sekolah rutin minimal giat ptm batas,12/8/2021,0
5Ngajum,Positif,ptm batas temu sebentar senang semangat,12/8/2021,0
winjeyeux,Negatif,gasiap ptm sedih,12/8/2021,0
eroereee,Positif,ajg ptm gila daya sy syudahlah gila,12/8/2021,0
thv__k,Negatif,ptm jam cpe,12/8/2021,0
AnastasiaAgust6,Positif,tinjau vaksinasi ajar kabupaten sukoharjo,12/8/2021,0
bankaltimtara,Positif,siswa ajar tatap muka ajar daring rumah tumbuh semangat ajar siswa semangat tabung wujud mimpi masa lupa tingkat saldo tabung simpel,12/8/2021,0
yeonkyutie,Negatif,sekolah ptm jujur capek gada istirahat jam ajar guru selesai jelasin guru jelasin tugas tugas guru jadwal daring,12/8/2021,0
focussskeyy,Negatif,hi mots pagi ptm tugas tetep btw semangat progres besok,12/8/2021,0
schfess,Positif,sch want sad ptm gais,12/8/2021,0
hysanmy,Positif,semangat besok ajar tatap muka seko engak pakai baju bebas,12/8/2021,0
sugusskuyy,Negatif,anjir males ptm,12/8/2021,0
dianrestoe,Positif,peran sekolah guru siswa jaga prokes sekolah laksana ptm batas sekolah anak bungsu sat kelas anak mingu kelas anak,12/8/2021,0
Potret2417,Negatif,tundan ptm purbalinga,12/8/2021,0
Rifai22786908,Positif,ptm daerah level pkm izin loh tau semangat sekolah sekolah prokes,12/8/2021,0
abigaildayaa,Positif,masker dipake ptm batas bawa bekal bawa hand sanitizer ajar rajin sekolah prokes,12/8/2021,0
elsafira66,Positif,prokes loh sekolah patuh prokes moga ptm jalan lancar sekolah prokes,12/8/2021,0
Kelinciimut20,Positif,sistem tatap muka pake sistem sifting aman moga ptm jalan lancar sekolah prokes,12/8/2021,0
TendyOni,Positif,ora ono syarat vaksin siswa ptm tenaga didik wajib vaksin sekolah prokes,12/8/2021,0
assholb,Negatif,brengsek benci ptm,12/8/2021,0
_jeonbaksa,Positif,semangat ptm,12/8/2021,0
miraecyla,Positif,pgn cepet ptm bosen penganguran rumah,12/8/2021,0
duniaqtoy,Positif,tenaga ajar dukung sekolah vaksin mnjalankan prokes ketat bentuk satgas covid trus kordinasi puskesmas ajar ptm batas,12/8/2021,0
rizqy_itsna,Positif,mongo adik ajar kartasura jateng sman kartasura sukses vaksinasi ajar ptm nyaman aman,12/8/2021,0
AmdBadawi,Positif,vaksinasi ajar rangka siap ptm batas,12/8/2021,0
portalkuduscom,Negatif,muncul klaster sekolah,12/8/2021,0
GenJuno,Positif,tiga isu rb siswa rb guru covid ptm batas data satu sekolah verifikasi data sesuai hati hati dlm terima informasi cek sumber berita prokes kendor,12/8/2021,0
mediapelangi1,Positif,puan maharani apresiasi langkah pemda hati hati selengarakan ptm,12/8/2021,0
ndahbigwinsoon,Positif,alhamdulilah ptm gabut,12/8/2021,0
UDragen,Positif,vaksinasi didik wajib jaga nyaman sat ptm mari dukung ptm vaksin tenaga didik,12/7/2021,0
pikiran_rakyat,Positif,dinas didik jakarta klaster ptm survei kemendikbud,12/7/2021,0
DianRavi,Positif,deteksi level tular masif sekolah tsb tutup sekolah boleh lanjut ptm batas dg prokes pasti,12/7/2021,0
Ana_Ike,Positif,info tular klaster ptm batas capai satu didik fakta data komulatif juli data fiuh lega prokes,12/7/2021,0
primaaryshanty,Positif,duh neng liat buibu pakbapak timeline cerita anak anak sekolah ofline alias ptmt ajar tatap muka batas,12/7/2021,0
maatchamu,Positif,finaly purnama kuliah ofline gara gara pandemi skrg ngerasain ajar tatap muka neng ampun ajar tatap muka batas ptmt,12/7/2021,0
bajumerahitu,Positif,wali murid siswa harap tatap muka mari dukung ptm vaksin tenaga didik,12/7/2021,0
ljne23,Positif,pagi kasih info ptm,12/7/2021,0
kinciembull,Positif,selamat pagi trade mark trade mark trade mark ptm asfjkl mas ngantuk gapapa tetep semangat trade mark,12/7/2021,0
ulihape,Positif,peran tua kalah sukses ptm batas proaktif berkordinasi sekolah keluarga infeksi anak dispilin protokol sehat,12/7/2021,0
tribunnews,Negatif,sekolah lapor klaster sebar covid sat ptm,12/7/2021,0
jaenodoyz,Positif,besok ptm jujur neng,12/7/2021,0
hyyuckiii,Positif,pagie semangat ptm,12/7/2021,0
vlryfaa,Negatif,males besok ptm mtk,12/7/2021,0
Pinkbwrry06,Positif,ptm alam,12/7/2021,0
ainunchomsun,Positif,rasa kuliah tatap muka perdana selamat nikmat mahasiswa ganesha sehat hapy trade mark protokol ajar tatap muka batas ptmt,12/7/2021,0
cloudsyjjh_97,Positif,sekolah ptm daring,12/7/2021,0
intisarinekatt,Positif,doain gw bsok bngun pgi soalx ptm,12/7/2021,0
eh_omo,Positif,eits mingdep ptm nabung ripek,12/7/2021,0
lhsgfr,Positif,ptm,12/7/2021,0
pjslovepage,Negatif,males ptm kakelnya sok sok an,12/7/2021,0
ceopab0ya,Negatif,guru ngapa ngedadak ptm besok,12/7/2021,0
eljehaaddict,Positif,met pagi bestie ptm pj,12/7/2021,0
rrxyhj,Positif,ak ptm,12/7/2021,0
Tribun_Jakarta,Positif,ragu temu kemendikbud ristek,12/7/2021,0
PositivCovid,Positif,ptm laksana dorong prestati ajar siswa pandemi,12/7/2021,0
mayleenlyy,Negatif,males dh besok ptm,12/7/2021,0
mfal99s,Negatif,bom ptm,12/7/2021,0
mediaindonesia,Negatif,muncul klaster covid daerah sebab rata kesiap ptm penyelengara didik,12/7/2021,0
Munasyaroh_Fadh,Positif,dipungkiri tunda ptm akibat rugi jangka long term disbenefit anak anak sekolah prokes rumah anak anak pegang gadget,12/7/2021,0
ngopibareng_id,Positif,jatim klaim kluster ptm sma smk slb,12/7/2021,0
mbah_gundhul,Positif,ajar tatap muka neng sedih neng sekolah sedih susah nyontek gegara masker,12/7/2021,0
heynakaaa,Positif,kayak asik ptm,12/7/2021,0
rarapmonsta,Positif,ptm,12/7/2021,0
hallobanua,Positif,vaksin ajar dukung ptm banjarmasin,12/7/2021,0
ruoletr,Negatif,yalah males besok ptm,12/7/2021,0
rupyloafs,Negatif,males ptm daring aja,12/7/2021,0
abcdzaw,Positif,ptm alah,12/7/2021,0
Walter83038357,Positif,ptm matematika pakai masker sekolah prokes,12/7/2021,0
nahdyafear,Positif,adeku kasih tau ptm girang adekmu asik sekolah sekolah prokes,12/7/2021,0
_e_z_a_,Positif,cie sabar ikut ptm lupa pakai masker ajar jaga prokes ketat sekolah prokes,12/7/2021,0
saye_ijat,Positif,ptm laku wilayah pkm level anak anak semangat rajin ajar terap protokol sehat terap protokol sehat sekolah prokes,12/7/2021,0
ayazhw1106,Positif,ptm nti,12/7/2021,0
IDNTimesJabar,Positif,ptm klaster disdik jabar,12/7/2021,0
trexstudying,Positif,ptm asyik wkwkwkw,12/7/2021,0
yyowshinori,Negatif,males ptm,12/7/2021,0
Hadzihi_Poppy,Positif,pelangaran prokes ajar tatap muka tiada hadeuh kasihan anak didik tingkat tk sd bosan ajar rumah system daring hamasah anak trade mark,12/7/2021,0
cewenyaseungmin,Negatif,ptm,12/7/2021,0
VictoriMo,Positif,ajar wajib vaksinasi ptm laksana,12/7/2021,0
Abha_Abhinanda,Positif,pakai masker harap vaksinasi jalan lancar sehinga normal aktivitas anak anak ajar tatap muka hati hati protokol sehat jaga ketat pakai masker,12/7/2021,0
fifialfiaah,Netral,ajar tatap muka dinas ngasih buku saku ajar tatap muka pekan bersihin kelas bareng guru fiuh lega khawatir ngak ngajar moga kuat,12/7/2021,0
ziaadtl,Negatif,ptm resah kek,12/7/2021,0
iEatBa4l,Negatif,gairah ptm cuil,12/7/2021,0
UmpanLambungs,Positif,vaksinasi anak tua confidence percaya anak aman pasuk ajar tatap muka vaksin peduli anak,12/6/2021,0
_onlymarklee,Negatif,ptm again sy malas,12/6/2021,0
ddabllued,Negatif,ptm sekolah semingu jujur takut ptm semingu,12/6/2021,0
faradilaaa,Positif,ngelurusin fakta tular cluster ptm batas edar tular capai data juli,12/6/2021,0
NadyaFatmawati7,Positif,dukung upaya perintah cepat vaksinasi tenaga didik ptm batas aman vaksinasi guru ajar aman vaksin tenaga didik,12/6/2021,0
Joglosemarnews,Positif,siswa sman sumberlawang vaksin masal,12/6/2021,0
riswaranism,Positif,resmi tamat ptm chapter absen adick adick,12/6/2021,0
stawberrryjam,Positif,bnget guru vaksin contoh murid ptm lelah pj moga ptm jalan vaksin tenaga didik,12/6/2021,0
Penikmatsegala7,Positif,dukung cepat vaksinasi tenaga didik ptm batas jalan lancar mari dukung ptm vaksin tenaga didik,12/6/2021,0
89O6O,Positif,ptm buka siswa sekolah patuh prokes vaksin tenaga didik,12/6/2021,0
markleewin,Positif,neng sekolah ptm,12/6/2021,0
nisaahani,Positif,fakta angka klaster ptm batas data lapor sekolah warga sekolah guru siswa perangkat sekolah tular covid infeksi sat ptm prokes,12/6/2021,0
hayiiegurl,Positif,semangat ptm,12/6/2021,0
zalvnmalikh,Negatif,besok gw ptm,12/6/2021,0
catatansicucuth,Positif,sekolah bentuk satgas sekolah sat ptm batas prokes deteksi telusur siswa positif alhamdulilah sekolah ana aman moga aman,12/6/2021,0
jeongjffrys,Positif,morning ptm semangat daring semangat,12/6/2021,0
aefarant,Positif,semangat ptm,12/6/2021,0
HarusMerahPutih,Negatif,guru siswa jabar,12/6/2021,0
magenta_jingga,Negatif,jepara ptm henti cluster sekolah sekolah ma,12/6/2021,0
qtieyjw,Positif,semangat sy ptm,12/6/2021,0
usershapp,Negatif,ptm anjg,12/6/2021,0
luvyajeongwoo,Positif,yampun ak ptm,12/6/2021,0
rctvcirebon,Positif,ptm skp datang atlet david jacobs,12/6/2021,0
nisnkii,Positif,gw ptm sjhdjdhdhs,12/6/2021,0
haechieo,Positif,bsk ak ptm oemji,12/6/2021,0
beritasampit_id,Positif,komisi dprd barsel imbau ptm ketat terap prokes vaksinasi gelar,12/6/2021,0
jiepunyacia,Positif,besok ptm lo baca au ca malem tidur woy,12/6/2021,0
twelveddyo,Positif,besok ptm guru mapel besok bilang tes,12/6/2021,0
ugimeowxi,Positif,alah pengin ptm pengin uang saku,12/6/2021,0
Tandaseru_id,Positif,nadiem ptm batas cegah pudar capai ajar jaga sehat jiwa anak,12/6/2021,0
Dwiaprily,Positif,wali kelas ana sempat kirim foto sat ptm wali murid ngak khawatir isu klaster ptm ikhtiar vaksinasi guru siswa prokes ana ganteng wajah tutup masker,12/6/2021,0
HidayatHHP,Positif,tular klaster ptm batas capai satu didik fakta data komulatif juli data fakta perhati prokes,12/6/2021,0
p0ssiblymark,Positif,ptm gasiap ptm pj otak rest lupa trade mark,12/6/2021,0
Widyarenee_,Positif,ajar jarak online dampak negatif turun kualitas didik amp ketertingalan materi didik putus ptm ambil prokes ketat amp kontrol satgas kovid,12/6/2021,0
tvworong,Positif,ptm prokes ketat,12/6/2021,0
ggatotkaca,Positif,patuh protokol sehat lancar ptm batas,12/6/2021,0
GeboyUncu,Positif,ptm batas jalan prokes ketat,12/6/2021,0
T1Malau,Positif,anak usia aktivitas kelas sat ptm,12/6/2021,0
haibundacom,Negatif,klaster covid sekolah muncul,12/6/2021,0
Danang_Baskoro,Positif,mboh karepmu ajar tatap muka arep dikon mandek kon mbalik daring teh dho mangkat sekolah,12/6/2021,0
dsa_rawr,Negatif,ptm cape tugas kelompok trade mark ak pulang malem mulu trade mark,12/6/2021,0
lialianachan,Positif,tinjau vaksinasi ajar kabupaten sukoharjo presiden vaksin ptm batas vaksin keluarga lindung,12/6/2021,0
Skyingbluee,Positif,alhamdulilah ptm,12/6/2021,0
ahnyu_01,Positif,ptm cepet pkl,12/6/2021,0
Ririnwandes,Positif,peran tua guru ptm batas laksana prokes kunci ajar nyaman sekolah,12/6/2021,0
jyerwe,Positif,neng ptm langsung pribadi neng maen hehe moga ptm jalan lancar sekolah prokes,12/6/2021,0
MamaMia260,Positif,fyi anak sekolah semingu ptm ajar menit kondisi pandemi baik ptm tingkat siswa semingu sekolah prokes,12/6/2021,0
Penikmatsegala7,Positif,nyiapin baju seragam sekolah anak bentar ptm asik sekolah sekolah prokes,12/6/2021,0
Utimapyo,Positif,daerah gw pkm level ikut ptm neng maen sekolah prokes,12/6/2021,0
snownowin,Positif,ptm,12/6/2021,0
Saridin41645729,Positif,akusih mudah paham ptm sistem sifting bahagia semangat sekolah sekolah prokes,12/6/2021,0
agnesrzkac,Negatif,ptm males,12/6/2021,0
FirmRei,Negatif,syaiful huda imbau kemendikbudristem pemba laku mitigasi ptm,12/6/2021,0
HuggedbyHaechan,Negatif,ptm anjir,12/6/2021,0
Yochiii20,Positif,omg sy neng ptm crush ygt,12/6/2021,0
nazhly_,Negatif,ptm seram save,12/6/2021,0
itajegegbaliid,Positif,mare sukses ptm batas prokes giat ajar ajar aman nyaman,12/6/2021,0
cuzwetired,Negatif,ptm efektif mending rumah,12/6/2021,0
tan23tri,Positif,dukung cepat ptm polisi kelar vaksinasi ajar klaten moga jalan lancar,12/6/2021,0
FdliTendi,Positif,tua aman sat ptm laku didik vaksin vaksinasi guru ajar aman vaksin tenaga didik,12/5/2021,0
PatricioRojo34,Positif,prokes ketat tenaga didik vaksin ptm vaksin tenaga didik,12/5/2021,0
imandnugroho,Negatif,publik posisi perintah,12/5/2021,0
pjinjinu,Negatif,liat liat gra ptm duit boncos cape,12/5/2021,0
bluyshy,Positif,lengah ptm buka patuh protokol sehat tenanga didik vaksin cepat vaksinasi guru vaksin tenaga didik,12/5/2021,0
Bagasfingerspot,Netral,guru ajar tatap muka sekolah sekolah ajar sistem hybrid learning banyak siswa mudah atur jadwal ajar trade mark khawatir sekolah,12/5/2021,0
rhiskafidi,Positif,sekolah bentuk satgas covid jalan ptm batas bekerjasama dg puskesmas beneran kemarin walimurid sosialisasi satgas covid ptm batas ngak khawatir,12/5/2021,0
gyuhmel,Positif,level laksana ptm loh cepat vaksinasi didik tenaga didik vaksin tenaga didik,12/5/2021,0
tanyakanrl,Negatif,bingung ptm normal gampang bangun jam pagi trus beberes berangkat sekolah daring jam males wkwkwk gasih,12/5/2021,0
sugargrvtyy,Negatif,ptm malas,12/5/2021,0
maeiust,Negatif,adoh males ptm feling gaenak kimia kuis,12/5/2021,0
onyourrmine,Positif,pagi semangat ptm moga lancar,12/5/2021,0
funnylillac,Negatif,sumpah cape pake masker cape ptm gada libur ngubah jadwal kelas mingu alah muncul udahan atulah,12/5/2021,0
markeuchanie,Negatif,besok ptm anj jsksksjshejaqj alah gamau kenal,12/5/2021,0
rhiskafidi,Positif,alhamdulilahnya jemput anak sekolah foto dr guru ikut tenang ptm batas prokes duduk ngak jarak ajar minim tetep bahagia,12/5/2021,0
